track_name,track_artist,track_id,user_id,playlist_id,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability_binary
My Way,Frank Sinatra,3spdoTYpuCpmq19tuD0bOe,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.401,0.381,D,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,0
That's Amore,Dean Martin,3x6wVKXfCm85Pw7gYo0rqq,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.407,0.17,A#,-13.409,0.0341,0.76,0.0,0.0737,0.577,124.047,0
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Dean Martin,5OkKOkdVTKFrYi6GWXkMzR,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.612,0.144,F#,-12.204,0.0352,0.88,0.0,0.203,0.343,128.629,1
Strangers In The Night,Frank Sinatra,74VR3AkGPhbYXnxcOYa16x,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.259,0.473,F,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,0
"Theme From New York, New York - 2008 Remastered",Frank Sinatra,0K2WjMLZYr09LKwurGRYRE,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.312,0.497,D,-6.95,0.0309,0.587,0.0,0.246,0.546,94.311,0
Somethin' Stupid,Frank Sinatra,4feXcsElKIVsGwkbnTHAfV,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.257,0.338,E,-12.902,0.0357,0.736,0.0,0.252,0.544,207.356,0
Buona Sera - 1998 Digital Remaster,Dean Martin,3G3sjrRx3BwAkuqYbLDHEk,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.472,0.345,A#,-8.387,0.0413,0.966,0.0,0.0737,0.696,109.233,0
I've Got You Under My Skin - Remastered 1998,Frank Sinatra,3aEJMh1cXKEjgh52claxQp,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.585,0.247,C#,-12.612,0.04,0.452,8.85e-06,0.107,0.591,127.15,0
Blue Moon,Dean Martin,1ccv4yQDq8ouWV3fhwlVIX,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.416,0.0465,C,-15.565,0.0397,0.979,2.54e-05,0.0978,0.236,134.045,0
Dream A Little Dream Of Me,Louis Armstrong,1DQJd9IyanAqaQ04DItMt6,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",0.462,0.238,D,-16.032,0.0723,0.515,0.0,0.213,0.399,93.388,0
Unforgettable,Natalie Cole,2MVQbDuhVs2muWFURtIdNb,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']",0.286,0.288,F,-13.369,0.028,0.85,0.000138,0.0798,0.142,85.691,0
Fly Me To The Moon (In Other Words),Frank Sinatra,5b7OgznPJJr1vHNYGyvxau,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.668,0.26,G,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,1
Georgia on My Mind,Ray Charles,6yMGxqKj0218mFR5KqsMRq,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",0.19,0.323,G,-12.405,0.0303,0.626,2.17e-06,0.176,0.281,94.34,0
Come Fly With Me - Remastered 1998,Frank Sinatra,4hHbeIIKO5Y5uLyIEbY9Gn,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.574,0.338,F#,-11.376,0.042,0.845,0.0,0.165,0.493,67.008,0
It's A Wonderful World,Frank Sinatra,3rPiLretymzYzhBa22NCdq,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.616,0.246,G,-13.345,0.0367,0.532,1.24e-06,0.281,0.617,121.683,1
My Funny Valentine - Remastered,Frank Sinatra,0x0ffSAP6PkdoDgHOfroof,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'easy listening', 'lounge']",0.257,0.125,B,-14.267,0.0332,0.891,0.0,0.108,0.245,84.93,0
La vie en rose,Louis Armstrong,5IIybI1oiOCY3DRUrpQ7zA,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",0.584,0.0789,C,-12.905,0.051,0.884,0.00705,0.0876,0.319,70.886,0
Kissing My Love,Bill Withers,262qk9k0LTyMXmjH9YT2xU,Figas,4Hbgw2t0KMR2vbo6AAeMTT,"['classic soul', 'funk', 'quiet storm', 'soul']",0.825,0.526,C#,-13.079,0.183,0.3,0.000152,0.0552,0.891,93.654,1
Asturias,John Williams,0TxKezos5ldYj4rBkiaNh7,Figas,4ErMh3swrgd6o5a30bbLMW,"['orchestral soundtrack', 'soundtrack']",0.297,0.186,E,-22.471,0.0633,0.95,0.898,0.104,0.224,111.015,0
No Quarter - Remaster,Led Zeppelin,0GRBFjza23Im7Xb16c9AaK,Figas,4ErMh3swrgd6o5a30bbLMW,"['album rock', 'classic rock', 'hard rock', 'rock']",0.33,0.342,B,-14.09,0.0404,0.734,0.671,0.129,0.0795,142.95,0
Child in Time,Deep Purple,21cp8L9Pei4AgysZVihjSv,Figas,4ErMh3swrgd6o5a30bbLMW,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.331,0.34,A,-14.784,0.0369,0.313,0.607,0.234,0.365,126.672,0
Hi There,Blue Lab Beats,0vweEN9znBHAKMjZ1E86rI,Figas,4ErMh3swrgd6o5a30bbLMW,"['indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",0.892,0.536,G,-8.379,0.182,0.384,0.906,0.0818,0.782,108.86,1
I Wish,Tom Misch,5EUPK2x1wJ5bERxjQ47lKv,Figas,4ErMh3swrgd6o5a30bbLMW,"['indie soul', 'jazz pop']",0.787,0.329,F#,-11.869,0.0447,0.187,0.00593,0.133,0.404,86.997,1
Cure,Moonchild,0JYaCnwwLv7dSAGEzJLxkd,Figas,4ErMh3swrgd6o5a30bbLMW,"['indie soul', 'neo r&b']",0.552,0.296,C#,-13.273,0.0605,0.372,0.00453,0.361,0.172,89.989,0
The List,Moonchild,5NbdN6rPwkntsk9rdHO4vl,Figas,4ErMh3swrgd6o5a30bbLMW,"['indie soul', 'neo r&b']",0.442,0.345,C,-12.269,0.277,0.866,0.0366,0.251,0.343,82.824,0
Yer Blues - Remastered 2009,The Beatles,2AsGApoUuN8pTM17Lq9eUd,Figas,4ErMh3swrgd6o5a30bbLMW,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.327,0.525,A,-10.272,0.0475,0.000875,0.259,0.133,0.435,151.766,0
Street Blues,Bellaire,1nBMQT7b2on6vlHryqfkJ1,Figas,4ErMh3swrgd6o5a30bbLMW,['jazz house'],0.808,0.987,G,-3.422,0.0987,0.0822,0.00373,0.0971,0.505,124.977,1
I Want You (She's So Heavy) - Remastered 2009,The Beatles,3Z25k4ZF6QENy2d9YatsM5,Figas,4ErMh3swrgd6o5a30bbLMW,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.37,0.515,D,-9.487,0.0321,0.0233,0.205,0.0966,0.42,115.732,0
Screen Shot,Swans,2PzNFF5P9ezfuGpuyHPdyV,Figas,4ErMh3swrgd6o5a30bbLMW,"['art pop', 'dream pop', 'experimental', 'experimental rock', 'industrial rock', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'post-rock', 'shoegaze']",0.44,0.636,D,-10.322,0.0627,0.139,0.757,0.697,0.455,142.665,0
Goodbye Stranger - 2010 Remastered,Supertramp,67oyFnjJnn78fZP9KjeZx0,Figas,4ErMh3swrgd6o5a30bbLMW,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.42,0.668,C#,-7.35,0.0517,0.607,0.016,0.0585,0.338,125.391,0
American Life,Primus,09WwqFDqX2zv8rlvf4xYAk,Figas,4ErMh3swrgd6o5a30bbLMW,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal']",0.577,0.642,G,-12.851,0.0274,0.0754,0.572,0.0551,0.83,90.514,0
"Europa (Earth's Cry, Heaven's Smile)",Gato Barbieri,3gqaiow4z1FvOTZIHfe1ZE,Figas,4ErMh3swrgd6o5a30bbLMW,"['jazz saxophone', 'latin soundtrack']",0.259,0.273,G,-13.745,0.0317,0.555,0.874,0.0724,0.273,129.494,0
Handel / Arr Pluhar: Sinfonia (From Alcina HWV 34),George Frideric Handel,3rjSA87foWFMhgSmT4MX3l,Figas,4ErMh3swrgd6o5a30bbLMW,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.414,0.289,F,-16.422,0.0444,0.831,0.0404,0.0365,0.452,119.941,0
One Inch Punch,Yin Yin,6BdpQ5lDOUNbaER31ajumE,Figas,4ErMh3swrgd6o5a30bbLMW,['dutch indie'],0.706,0.69,B,-10.856,0.0315,0.0179,0.804,0.0838,0.774,117.011,1
Dis kô Dis kô,Yin Yin,2NRWckehPD8dwH2iXmjZeB,Figas,4ErMh3swrgd6o5a30bbLMW,['dutch indie'],0.722,0.647,C#,-12.23,0.0617,0.132,0.762,0.565,0.923,127.077,1
Urlaub in Italien,Erobique,6DVHaplIW44aHvIW0obrrS,Figas,4ErMh3swrgd6o5a30bbLMW,"['german indie', 'hamburg electronic']",0.828,0.608,E,-8.642,0.0481,0.117,0.0855,0.891,0.474,124.972,1
Downtown - Extended Version,Klaus Johann Grobe,59OPGMcqOqdec3HwSCE3CQ,Figas,4ErMh3swrgd6o5a30bbLMW,"['neo-kraut', 'swiss indie']",0.69,0.858,A#,-6.823,0.035,0.0239,0.605,0.106,0.778,115.959,1
Abusey Junction,Kokoroko,3W4IoNW4011i8qfCwN75Va,Figas,4ErMh3swrgd6o5a30bbLMW,"['british jazz', 'indie soul']",0.71,0.346,G#,-11.872,0.0582,0.839,0.935,0.111,0.364,83.912,1
Na boca do sol,Arthur Verocai,5oiueCPkJCU9wCmQO5HDTj,Figas,4ErMh3swrgd6o5a30bbLMW,"['brazilian jazz', 'psicodelia brasileira']",0.442,0.486,B,-13.41,0.0446,0.864,0.482,0.358,0.369,141.024,0
Preben Goes to Acapulco,Todd Terje,7vUbnU8XibkKccpuoyWqIm,Figas,4ErMh3swrgd6o5a30bbLMW,"['balearic', 'electronica', 'filter house', 'indietronica', 'norwegian space disco', 'nu disco']",0.713,0.675,G,-9.751,0.0366,0.0177,0.856,0.0851,0.845,95.997,1
Strandbar,Todd Terje,6reLfBSO38qmFgHgz6kAs0,Figas,4ErMh3swrgd6o5a30bbLMW,"['balearic', 'electronica', 'filter house', 'indietronica', 'norwegian space disco', 'nu disco']",0.742,0.889,D,-9.508,0.0438,0.0293,0.915,0.366,0.685,122.011,1
Long Weekend,Fat Night,1UvPgVBflFb7AndtxSIHG2,Figas,4ErMh3swrgd6o5a30bbLMW,No Genre,0.764,0.334,A,-11.972,0.03,0.266,0.000867,0.132,0.588,94.017,1
Las Panteras,Los Bitchos,00Ask4gOLP8zPwa1uZgNt0,Figas,4ErMh3swrgd6o5a30bbLMW,No Genre,0.485,0.635,A#,-8.685,0.0388,0.000375,0.322,0.0731,0.455,115.081,0
Buk-In-Hamm Palace - 2002 Remaster,Peter Tosh,1EaoyUXLaWFFA1bbE1KMI4,Figas,4ErMh3swrgd6o5a30bbLMW,"['reggae', 'roots reggae']",0.79,0.824,B,-6.405,0.0569,0.106,0.133,0.0665,0.774,113.817,1
Yesterday's Gain,The Kount,2kPEP1PpSOgnEM97VhS4uO,Figas,4ErMh3swrgd6o5a30bbLMW,"['canadian contemporary r&b', 'synth funk']",0.778,0.559,F,-6.775,0.113,0.0587,0.887,0.106,0.397,123.984,1
Stargazer,Robby & Stupid Flash,3zevORK8AzKavMEMe0gLVa,Figas,4ErMh3swrgd6o5a30bbLMW,No Genre,0.734,0.837,A,-8.987,0.0476,0.114,0.818,0.0559,0.647,126.01,1
City Lights,Nelson Rangell,5kmQaaHOzgnzJmDpHJVtQY,Figas,4ErMh3swrgd6o5a30bbLMW,"['smooth jazz', 'smooth saxophone']",0.723,0.615,G,-8.987,0.0293,0.226,0.2,0.327,0.55,97.98,1
Mr. Groove,Euge Groove,16hiBwYiCd0crSiBtCXsMN,Figas,4ErMh3swrgd6o5a30bbLMW,"['smooth jazz', 'smooth saxophone']",0.695,0.801,C#,-6.778,0.0331,0.093,0.445,0.0483,0.623,91.016,1
Birdland,Weather Report,19vVghIuHm3IAfN4xpRF3q,Figas,4ErMh3swrgd6o5a30bbLMW,"['bebop', 'contemporary post-bop', 'electric bass', 'jazz', 'jazz funk', 'jazz fusion']",0.589,0.532,C,-12.021,0.0359,0.434,0.00157,0.0794,0.527,156.868,0
A Remark You Made,Weather Report,0k4XkPxJMQKQa7Ali1qske,Figas,4ErMh3swrgd6o5a30bbLMW,"['bebop', 'contemporary post-bop', 'electric bass', 'jazz', 'jazz funk', 'jazz fusion']",0.503,0.173,G#,-15.241,0.0291,0.642,0.131,0.0567,0.142,104.731,0
Oriental Bass,Renaud Garcia-Fons,5NzVXeR0wKM67DhS4hglUC,Figas,4ErMh3swrgd6o5a30bbLMW,"['arab folk', 'arabic jazz', 'french jazz']",0.675,0.505,F,-10.998,0.0475,0.506,0.89,0.0678,0.708,123.479,1
Myself When Young,Dorothy Ashby,5VyKUnu3vZRwOTWePLapKx,Figas,4ErMh3swrgd6o5a30bbLMW,"['jazz funk', 'jazz harp', 'space age pop']",0.555,0.371,D,-15.916,0.0611,0.87,0.00945,0.195,0.485,111.765,0
For Some We Loved,Dorothy Ashby,3Y3Z5LWsFoWAdOivM3Fd5m,Figas,4ErMh3swrgd6o5a30bbLMW,"['jazz funk', 'jazz harp', 'space age pop']",0.467,0.233,F,-15.141,0.0374,0.695,0.125,0.184,0.567,108.363,0
Galatea's Guitar - Remastered,Gábor Szabó,237YZd41xs9GglibyQxVrx,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.43,0.508,G#,-8.68,0.0732,0.247,0.675,0.107,0.0739,85.173,0
Half the Day Is the Night - Remastered,Gábor Szabó,4XSI3iFlpthVzeGVpIx2vH,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.397,0.329,E,-12.585,0.0278,0.745,0.882,0.189,0.274,96.466,0
Song of Injured Love - Remastered,Gábor Szabó,6YRdj62PTgekILwAvy7f54,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.419,0.431,G,-8.505,0.0871,0.823,0.903,0.0803,0.171,87.273,0
The Fortune Teller - Remastered,Gábor Szabó,5KYg0T9mD4SIZOPGMKIUqT,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.488,0.685,F,-8.299,0.0385,0.392,0.672,0.155,0.49,129.369,0
Fire Dance - Remastered,Gábor Szabó,67n7qXfZlDGNiyJo4JcMEI,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.484,0.524,C,-9.369,0.038,0.15,0.198,0.111,0.512,123.098,0
The Lady in the Moon - Remastered,Gábor Szabó,6nx6oJvxF1cOl7YX6kVos9,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.483,0.609,D,-9.507,0.0433,0.793,0.788,0.114,0.491,88.028,0
Ferris Wheel - Remastered,Gábor Szabó,0K7MCaFrvjGgjoPfQYMYbT,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.446,0.416,G,-9.955,0.0321,0.656,0.9,0.11,0.388,119.374,0
Fire Dance (Single Version) - Remastered,Gábor Szabó,2c1y3KUXxa6InMkicWunkd,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.59,0.368,G,-12.161,0.0434,0.864,0.725,0.103,0.207,117.023,0
Ferris Wheel (Single Version) - Remastered,Gábor Szabó,3Dvy6dccdLeBx5v2uIH2Sy,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.448,0.241,B,-15.029,0.0298,0.972,0.92,0.109,0.504,111.925,0
Fingers,Gábor Szabó,21ghZYbX7AATRTVmF0gbr8,Figas,4ErMh3swrgd6o5a30bbLMW,['spiritual jazz'],0.426,0.948,E,-11.07,0.0375,0.602,0.531,0.0875,0.927,114.198,0
Troupeau bleu,Cortex,2DTHWr5NK1igQZxctpYTA9,Figas,4ErMh3swrgd6o5a30bbLMW,['spytrack'],0.353,0.779,D#,-9.48,0.0439,0.291,0.718,0.0888,0.643,172.299,0
Mascaram Setaba,Mulatu Astatke,6635vBnGekfsSCqJEjFc59,Figas,4ErMh3swrgd6o5a30bbLMW,"['afrobeat', 'afropop', 'ethio-jazz', 'world']",0.618,0.718,G,-9.338,0.0382,0.511,0.289,0.112,0.858,135.95,1
Could Heaven Ever Be Like This,Idris Muhammad,1xkOg49ZxldiM1ioIudwUS,Figas,4ErMh3swrgd6o5a30bbLMW,"['jazz funk', 'new orleans funk', 'soul jazz']",0.755,0.842,D,-7.293,0.129,0.388,0.541,0.105,0.798,123.203,1
Beirut,Ibrahim Maalouf,0Sy2FEb4SM0EEZZPCZTolt,Figas,349HGV3qbek7qJXJgz6LdK,"['arabic jazz', 'french jazz', 'jazz trumpet']",0.26,0.218,G,-10.849,0.0353,0.673,0.942,0.116,0.0547,64.012,0
Opus,"Black Country, New Road",0tg48LaufDT970brtDd7Pg,Figas,349HGV3qbek7qJXJgz6LdK,"['crank wave', 'indie rock', 'london indie', 'uk post-punk revival']",0.245,0.403,A,-10.182,0.0306,0.00805,0.709,0.119,0.0383,178.76,0
Maeva in Wonderland,Ibrahim Maalouf,7sjt13A3WdDMj1I0lEoFzX,Figas,349HGV3qbek7qJXJgz6LdK,"['arabic jazz', 'french jazz', 'jazz trumpet']",0.432,0.707,C,-9.008,0.118,0.562,0.921,0.0794,0.508,116.269,0
True Sorry,Ibrahim Maalouf,5EzGOkUwkRUXYAyvjlEHah,Figas,349HGV3qbek7qJXJgz6LdK,"['arabic jazz', 'french jazz', 'jazz trumpet']",0.288,0.454,E,-7.639,0.0369,0.585,0.882,0.177,0.0792,123.143,0
Mental Help,MEUTE,7eAflorNeZVT843cy9xZBT,Figas,349HGV3qbek7qJXJgz6LdK,"['brass band pop', 'german dance', 'hamburg electronic', 'livetronica']",0.746,0.671,A,-8.104,0.0386,0.0163,0.897,0.058,0.398,122.043,1
Hide In Your Shell,Supertramp,2Ty1aDZqTDY8C8pEjI40nC,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.476,0.355,G,-12.843,0.0429,0.471,7.42e-05,0.297,0.319,111.667,0
Highway Star,Deep Purple,79q7xFOodcfIVbpNHjE2gB,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.252,0.874,A,-6.596,0.0602,0.00307,0.014,0.122,0.377,172.804,0
Inspector Norse,Todd Terje,2pucDx5Wyz9uHCou4wntHa,Figas,349HGV3qbek7qJXJgz6LdK,"['balearic', 'electronica', 'filter house', 'indietronica', 'norwegian space disco', 'nu disco']",0.912,0.781,G,-7.018,0.0444,0.074,0.762,0.348,0.89,119.978,1
Construção,Chico Buarque,3FIuBxOxuQ6kYy8JO0gq2a,Figas,349HGV3qbek7qJXJgz6LdK,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.479,0.725,E,-5.615,0.0298,0.24,1.19e-05,0.158,0.595,126.727,0
Masâr,Le Trio Joubran,5FU96SFEwMyiKnLsPhoNuh,Figas,349HGV3qbek7qJXJgz6LdK,"['arab folk', 'arabic jazz', 'oud', 'palestinian pop', 'palestinian traditional']",0.584,0.339,B,-11.25,0.079,0.779,0.879,0.0864,0.275,129.096,0
Ah Te Vi Entre Las Luces,La Maquina De Hacer Pájaros,3uZfEOQOiAmHXDV02FZM4e,Figas,349HGV3qbek7qJXJgz6LdK,"['argentine rock', 'rock nacional']",0.319,0.349,B,-14.405,0.0337,0.0116,0.801,0.14,0.0659,112.085,0
Hipercandombe,La Maquina De Hacer Pájaros,0h9QE6kspuK23cB8AYwmjZ,Figas,349HGV3qbek7qJXJgz6LdK,"['argentine rock', 'rock nacional']",0.429,0.547,A,-11.052,0.19,0.00144,1.8e-05,0.083,0.733,150.703,0
No Man No Cry - Jimmy Sax Version,Oliver Koletzki,426lDtGrejS1wga7gmAmDv,Figas,349HGV3qbek7qJXJgz6LdK,"['german techno', 'minimal techno', 'organic electronic', 'organic house']",0.776,0.601,F,-9.553,0.0848,0.127,0.611,0.127,0.347,121.992,1
Paris City Jazz,Bellaire,2HTzzn4hP4PHlX2nLotWF4,Figas,349HGV3qbek7qJXJgz6LdK,['jazz house'],0.773,0.858,C,-7.145,0.0465,0.0221,0.621,0.0913,0.811,125.002,1
It's A Long Way,Caetano Veloso,36Hhs5kUtEaz7m3MVhXoeC,Figas,349HGV3qbek7qJXJgz6LdK,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0.532,0.522,B,-14.909,0.524,0.469,0.0123,0.106,0.295,156.194,0
Stay,Mac Miller,4brX8MJs5hxErgq48f9REO,Figas,349HGV3qbek7qJXJgz6LdK,"['hip hop', 'pittsburgh rap', 'rap']",0.742,0.561,F#,-7.017,0.139,0.566,0.000135,0.641,0.55,134.01,1
You Are What You Is,Frank Zappa,0bcTAzkKcMQDI2pNMJGX8u,Figas,349HGV3qbek7qJXJgz6LdK,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",0.593,0.908,D#,-9.054,0.125,0.0947,0.0,0.539,0.823,152.302,0
Us And Them - 2011 Remastered Version,Pink Floyd,626wlz3bovvpH06PYht5R0,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.361,0.259,D,-16.279,0.0306,0.835,0.303,0.612,0.137,72.759,0
Any Colour You Like - 2011 Remastered Version,Pink Floyd,1wGoqD0vrf7njGvxm8CEf5,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.289,0.66,C,-13.985,0.0917,0.128,0.949,0.426,0.527,150.71,0
Brain Damage - 2011 Remastered Version,Pink Floyd,7EUEl5wJb8VI777UAUvRnH,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.319,0.179,D,-17.635,0.0315,0.0634,0.181,0.431,0.259,133.708,0
Eclipse - 2011 Remastered Version,Pink Floyd,3Z2RsIdWm4BNbT0LsFBuoN,Figas,349HGV3qbek7qJXJgz6LdK,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.276,0.478,A#,-14.186,0.041,0.0338,0.841,0.0927,0.144,135.336,0
Ghost Song,The Doors,5XTdMVT5i5qcfyTXWxhxVZ,Figas,349HGV3qbek7qJXJgz6LdK,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",0.764,0.48,C,-13.63,0.0819,0.416,0.316,0.107,0.705,110.175,1
Son Of Mr. Green Genes,Frank Zappa,0nDpUq6nY7eWsFPQcVizpI,Figas,349HGV3qbek7qJXJgz6LdK,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",0.478,0.712,A,-10.915,0.0298,0.0539,0.719,0.0975,0.732,98.894,0
The Bus to Nowhere.,Marcoca,37WBfdm7B3blOtJMxDyc5g,Figas,349HGV3qbek7qJXJgz6LdK,No Genre,0.371,0.622,C#,-11.456,0.0689,0.368,0.234,0.0938,0.344,165.447,0
Ace Of Wands - Remastered 2005,Steve Hackett,0Ll5xn9cgYYWYppP9bcnmK,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",0.208,0.87,D,-8.141,0.0643,0.0759,0.179,0.337,0.182,83.831,0
Firth Of Fifth - Remastered 2008,Genesis,5OBptQtIlGOG94la7qil6c,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.247,0.594,E,-9.71,0.0408,0.0214,0.0999,0.196,0.303,74.92,0
Echoes - 2011 Remastered Version,Pink Floyd,1Mzm1CNqVxtwbCYhOo843s,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.254,0.296,F#,-17.92,0.0426,0.428,0.574,0.117,0.139,146.95,0
Luminol - Live,Steven Wilson,1mKTiWivfeY5Oc2gqLv0ci,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['progressive metal', 'progressive rock']",0.447,0.504,E,-10.807,0.0345,0.0294,0.578,0.672,0.213,172.005,0
The Court of the Crimson King,King Crimson,5B3kUEYyQeQFLhkKuH6jFF,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['art rock', 'instrumental rock', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",0.464,0.368,E,-12.529,0.0335,0.0158,0.022,0.282,0.111,138.035,0
Aqualung,Jethro Tull,5UuikgHTxSRFRnC0zXx10i,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']",0.477,0.479,G,-11.887,0.0483,0.0649,0.029,0.0906,0.662,122.531,0
Freefall,Camel,0VLETiR8ft4wZHlCQf3UAf,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['canterbury scene', 'flute rock', 'progressive rock', 'symphonic rock', 'synth prog']",0.373,0.661,F,-11.313,0.0474,0.00158,0.717,0.321,0.43,130.449,0
Atom Heart Mother Suite - 2011 Remaster,Pink Floyd,3IhsfUBlbcT11iXxgDt3CW,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.262,0.166,A,-18.816,0.0339,0.781,0.847,0.0825,0.0872,137.43,0
Hocus Pocus - Extended Version,Focus,6iZtDWu3FTuxu7AprIqA3Y,Figas,0uU3JuXXKUAh2ZxLbCvrJP,"['art rock', 'dutch prog', 'flute rock', 'nederpop', 'progressive rock', 'symphonic rock']",0.267,0.722,D,-7.344,0.102,0.00596,0.893,0.35,0.347,184.093,0
