track_name,track_artist,track_id,user_id,playlist_id,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,duration_ms,popularity_binary
Dreaming of You,The Coral,6ebxt3Iylxe0GcEuUGlIvb,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['britpop'],0.441,0.684,A,-7.495,0.031,0.374,0.000848,0.108,0.971,199.001,67,141000,1
Golden Touch - Full Length,Razorlight,13bEwk7dTy0RdOAY3ZNNBD,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['britpop'],0.606,0.532,C#,-4.173,0.0248,0.0956,1.27e-05,0.276,0.695,95.315,62,205213,1
Time For Heroes,The Libertines,79hW2iblmoT71PtfEj40Rn,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['britpop', 'garage rock', 'garage rock revival', 'modern rock']",0.363,0.924,D,-4.181,0.0508,0.00995,0.000307,0.0136,0.692,152.51,0,160280,0
Apply Some Pressure,Maximo Park,19503qDaxgCdPL2BhJngij,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['britpop', 'modern rock', 'newcastle indie', 'scottish rock']",0.378,0.953,A,-3.632,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,0,200346,0
Everyday I Love You Less And Less,Kaiser Chiefs,5dvBeCMTzUNjyWIcuykzyh,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['modern rock'],0.49,0.956,C#,-4.556,0.0407,0.00466,6.15e-06,0.242,0.577,160.028,61,217706,1
She Moves In Her Own Way,The Kooks,5xoUgPXbMNUmoHU0Enwtwq,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['brighton indie', 'garage rock', 'modern rock', 'rock']",0.41,0.803,G,-5.363,0.0623,0.239,0.0,0.103,0.814,153.315,75,169306,1
Under Cover of Darkness,The Strokes,6u0x5ad9ewHvs3z6u9Oe3c,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.35,0.775,B,-3.364,0.054,0.00433,0.283,0.0676,0.588,199.866,70,235546,1
Hard to Beat,Hard-FI,5PZK7nZBsKjSkXDszKrJ1W,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['britpop'],0.557,0.833,A#,-4.559,0.0663,0.00226,3.25e-06,0.161,0.815,125.205,55,253306,1
Henrietta,The Fratellis,69h2mpzNUmdEg5egeNa1ki,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['garage rock', 'modern rock', 'scottish rock']",0.605,0.954,F#,-3.137,0.0777,0.0178,0.0,0.225,0.837,122.458,56,212493,1
What Katie Did,The Libertines,39BYRAiJhO6fWPJTDYhMxm,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['britpop', 'garage rock', 'garage rock revival', 'modern rock']",0.447,0.582,A,-6.44,0.0394,0.0811,5.49e-05,0.105,0.45,169.449,0,229840,0
Mr. Brightside,The Killers,7d8GetOsjbxYnlo6Y9e5Kw,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",0.352,0.928,C#,-3.71,0.0758,0.00113,0.0,0.0987,0.239,148.026,0,222106,0
Our Velocity,Maximo Park,1yG1OpMiV8WtDeOYEBvNW8,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['britpop', 'modern rock', 'newcastle indie', 'scottish rock']",0.535,0.92,G,-4.39,0.0535,0.031,1.43e-05,0.0493,0.587,95.987,0,200386,0
Molly's Chambers,Kings of Leon,0nCAVzknkzRXRgB6LhRv04,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['modern rock', 'rock']",0.598,0.911,B,-3.97,0.0515,0.222,3.84e-06,0.216,0.953,146.469,67,134906,1
Men's Needs,The Cribs,3qel23hQWhHT3qGewBQ0pE,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['british indie rock', 'britpop', 'scottish rock', 'west yorkshire indie']",0.547,0.944,C#,-2.264,0.0469,0.000102,9.95e-05,0.0665,0.835,122.005,48,195973,1
Sheila,Jamie T,0FGtGmz8SVEywhUqNFYWsQ,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['british alternative rock', 'british indie rock']",0.729,0.865,G,-6.006,0.05,0.0858,0.0,0.0764,0.709,95.003,58,259813,1
Living for the Weekend,Hard-FI,0UgHw2x3Nnocajvx62noEn,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['britpop'],0.516,0.854,G#,-3.936,0.0572,2.04e-05,0.0032,0.226,0.534,130.02,52,222293,1
Sticks 'N' Stones,Jamie T,1khoSOxg6VHzvRlVkczrbl,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['british alternative rock', 'british indie rock']",0.545,0.851,F#,-3.569,0.0935,0.0572,0.0,0.403,0.787,179.947,60,240832,1
Alright,Supergrass,5xC8uOesnn0udeXAYlAnoY,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'britpop', 'oxford indie']",0.467,0.958,E,-4.808,0.0775,0.000479,0.199,0.299,0.701,145.92,48,180880,1
Bohemian Like You,The Dandy Warhols,0yEhNqCwEfy8LHUmnZoHpP,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'dance-punk']",0.584,0.931,A,-6.158,0.0344,0.00315,0.772,0.133,0.694,131.275,23,211706,0
The Great Escape,We Are Scientists,37MkbRqfMdO4qlNj7C4Wfa,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'scottish rock']",0.472,0.925,A,-4.57,0.0415,0.000305,4.44e-06,0.0755,0.746,146.97,45,198832,1
Let's Dance to Joy Division,The Wombats,7v9Ne4758aGFfFc5avh89h,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['liverpool indie', 'modern alternative rock', 'modern rock']",0.397,0.839,E,-6.674,0.102,0.00125,0.0,0.576,0.764,116.947,65,191293,1
Rock & Roll Queen,The Subways,1O5qBgWDXf19N75X7Bvilv,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['dance-punk', 'garage rock', 'garage rock revival']",0.395,0.764,A#,-6.258,0.0419,0.000316,0.00131,0.111,0.325,141.423,32,171560,0
Walk Idiot Walk,The Hives,5Pdd4QCr0rREXM03zBM2Eh,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",0.623,0.947,A,-3.934,0.103,0.00386,0.00575,0.582,0.684,146.318,57,211813,1
Animal Nitrate,Suede,6xbqbG8quMT88zadubrWtl,Rafa,0Sfoe8Amb7YIYw83dKdaF8,['britpop'],0.243,0.907,F#,-4.842,0.0468,0.538,0.0,0.0754,0.274,101.124,0,208640,0
Somebody Told Me,The Killers,59XNy4523UcEvQfYM8fdQB,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",0.51,0.981,A#,-3.191,0.0901,7.76e-05,0.00142,0.111,0.723,138.039,0,197160,0
Get Free,The Vines,1JcGNoiwifg0MdJMVgJQYx,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative rock', 'dance-punk', 'garage rock', 'modern rock']",0.502,0.978,G,-3.278,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,65,126573,1
Future Starts Slow,The Kills,0A0RBBTrgfq9eClnw6ZXT7,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative dance', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'new rave']",0.677,0.743,F#,-5.876,0.0611,0.0135,0.00222,0.0581,0.469,127.971,60,248200,1
Doing It To Death,The Kills,2hDtkP0ge2Gckcj7qi2NQ2,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative dance', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'new rave']",0.637,0.686,A,-8.03,0.0568,0.278,0.00702,0.0576,0.652,132.992,53,247793,1
Echo Home,The Kills,7EQjla65imOMgBWkKEpaQF,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['alternative dance', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'new rave']",0.696,0.36,G#,-14.511,0.0368,0.795,0.814,0.107,0.228,111.996,41,306767,0
An Honest Mistake,The Bravery,203c3jfQ4JZn1BBfXG84I4,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['dance-punk', 'indie rock', 'modern rock']",0.46,0.889,D,-4.281,0.0294,3.21e-06,0.645,0.121,0.639,140.038,59,219706,1
Unbelievable,EMF,5VYTKiOnHw4iTrB9pG3yum,Rafa,0Sfoe8Amb7YIYw83dKdaF8,"['britpop', 'dance rock', 'grebo', 'indietronica', 'madchester']",0.636,0.848,C#,-6.854,0.0362,0.000339,0.0402,0.141,0.934,104.073,67,209813,1
Slide Away - Remastered,Oasis,2cFXybEXggFTpPeIzWWHpk,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",0.236,0.944,F,-2.693,0.0883,0.000117,0.000442,0.325,0.256,93.991,0,392306,0
Road to Nowhere - 2005 Remaster,Talking Heads,2co8fDyaVmxv8xruQWORnC,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",0.654,0.789,D,-4.901,0.0322,0.0404,1.29e-05,0.119,0.579,110.378,63,260213,1
Loud Places,Jamie xx,0Sl8C9oeS3b5Kv9bSvTPDr,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['electronica', 'future garage', 'indie soul', 'indietronica']",0.647,0.626,G#,-10.753,0.0424,0.00422,0.323,0.122,0.185,109.015,0,283066,0
Intro,The xx,0bXpmJyHHYPk6QBFj25bYF,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['downtempo', 'dream pop', 'indietronica']",0.617,0.778,A,-8.871,0.027,0.459,0.925,0.128,0.152,100.363,0,127920,0
Starry Night - Edit,Peggy Gou,2NeSirLM2VHQW4upn0nMfB,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['electra', 'float house']",0.747,0.865,G#,-8.094,0.0351,0.00915,0.486,0.0425,0.935,122.994,43,233978,0
The Lovecats,The Cure,6q2T5xXao6mTS6LLE88L84,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",0.747,0.571,A,-12.9,0.086,0.48,1.05e-06,0.242,0.965,91.838,65,220093,1
11th Dimension,Julian Casablancas,6i99ThziImjuFABb8rUQvy,Rafa,4Sk1VXoPVxNgxyTjhTcttd,['indie rock'],0.574,0.925,F#,-2.766,0.0463,0.00164,0.0243,0.115,0.369,125.501,55,243333,1
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.64,0.74,E,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,88,216320,1
Night Ride,The Growlers,2O07FF1DMc1oRDlkIo33FC,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['garage rock revival', 'indie garage rock', 'indie surf']",0.608,0.752,A,-4.954,0.0315,0.0163,0.0,0.118,0.569,110.107,61,251424,1
You Only Live Once,The Strokes,46Y1VsEbWAQ7dIZe1gpnve,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.63,0.907,B,-2.42,0.0326,0.0243,0.599,0.116,0.968,120.529,0,189226,0
Let It Happen,Tame Impala,2X485T9Z5Ly0xyaghN73ed,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.602,0.881,C#,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,82,467586,1
Star Treatment,Arctic Monkeys,0b93tWwuoAC0nXe1CfR30I,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",0.581,0.767,G,-5.026,0.0527,0.243,0.00131,0.141,0.673,120.07,61,354640,1
Wide Awake,Parquet Courts,7COxY38TB5HTeXRAucOEW4,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'american post-punk', 'brooklyn indie', 'chamber pop', 'crank wave', 'denton tx indie', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock']",0.85,0.94,G#,-3.428,0.036,0.113,0.435,0.0697,0.897,122.047,0,158906,0
Missing,slowthai,5gzd8B3SC57rNMv9iAY6pE,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['uk alternative hip hop', 'uk hip hop']",0.504,0.559,F,-6.518,0.0706,0.015,1.8e-06,0.199,0.364,130.015,0,140699,0
Strychnine,The Sonics,6u7UrwiZERRglVNSpgmxNf,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['classic garage rock', 'garage rock', 'protopunk']",0.331,0.957,G,-6.101,0.0504,0.419,0.0,0.102,0.548,143.299,44,133093,0
Meet Me in the Bathroom,The Strokes,1bNCLcqaDO7S6iugD5Ebez,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.43,0.905,G,-3.983,0.0339,7.27e-05,0.835,0.171,0.692,139.937,0,171613,0
Instant Crush (feat. Julian Casablancas),Daft Punk,2cGxRwrMyEAp8dEbuZaVv6,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['electro', 'filter house', 'rock']",0.775,0.585,A#,-9.516,0.0271,0.0422,0.619,0.077,0.518,109.942,79,337560,1
Lets Go Surfing,The Drums,6q0qgZI8jHyyFbsZDXtG39,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['brooklyn indie', 'indie surf']",0.579,0.806,C#,-5.7,0.0323,0.214,0.000535,0.0917,0.789,174.057,0,174306,0
20th Century Boy,Various Artists,5KOfSUoXQlppL3euJ5Wx8H,Rafa,4Sk1VXoPVxNgxyTjhTcttd,No Genre,0.415,0.966,A,-4.031,0.08,0.00723,0.0,0.153,0.601,135.247,0,219360,0
Elephant,Tame Impala,6qZjm61s6u8Ead9sWxCDro,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.598,0.553,A,-6.742,0.0397,0.562,0.157,0.257,0.533,123.075,75,211226,1
Naive,The Kooks,7BHPGtpuuWWsvE7cCaMuEU,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['brighton indie', 'garage rock', 'modern rock', 'rock']",0.391,0.808,G#,-6.209,0.0892,0.0759,0.0,0.149,0.737,100.304,79,203506,1
Rest My Chemistry,Interpol,2VbOnf4BivY15wG1GS5Vtv,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.47,0.878,B,-5.576,0.0377,0.0185,0.0839,0.276,0.423,150.093,0,301093,0
Kiwi,Harry Styles,33SNO8AaciGbNaQFkxvPrW,Rafa,4Sk1VXoPVxNgxyTjhTcttd,['pop'],0.375,0.93,D,-2.631,0.0561,0.00064,0.0,0.318,0.491,147.124,75,176386,1
Red Eyes,The War On Drugs,71jGGLe5VtEHjIk5dU2W3S,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['chamber pop', 'indie rock', 'modern rock', 'philly indie']",0.464,0.815,A#,-6.371,0.0368,0.00871,0.201,0.162,0.467,161.845,0,298920,0
Chamber Of Reflection,Mac DeMarco,1MJ5f5EYBC92ADD6xcz7nb,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['edmonton indie', 'lo-fi indie', 'pov: indie']",0.537,0.558,B,-8.678,0.0929,0.263,0.91,0.102,0.505,131.037,0,231723,0
Strange Timez (feat. Robert Smith),Gorillaz,3KvnDOxmZNgw3OE0e5ckGQ,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative hip hop', 'modern rock', 'rock']",0.562,0.919,A,-5.697,0.0441,0.415,0.035,0.111,0.645,130.978,38,227500,0
Saturday Come Slow,Massive Attack,4MeckCCA1IaxipPl3y1agG,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['downtempo', 'electronica', 'trip hop']",0.646,0.433,F#,-11.97,0.0351,0.0318,0.667,0.114,0.234,146.113,44,223766,0
Weird Fishes/ Arpeggi,Radiohead,4Iyo50UoYhuuYORMLrGDci,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.538,0.61,B,-8.027,0.0392,0.774,0.749,0.0909,0.199,152.999,0,318186,0
Out of Time,Deb Never,72DItfgQEMECHeisTdnb72,Rafa,4Sk1VXoPVxNgxyTjhTcttd,['modern indie pop'],0.487,0.654,E,-5.657,0.026,0.000545,1.25e-06,0.118,0.349,110.954,0,186500,0
Half Full Glass Of Wine,Tame Impala,4t6vrJg7GcUELCAxHX1z5W,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",0.679,0.768,C,-7.246,0.0787,0.254,0.0401,0.0916,0.685,126.117,54,266626,1
When You Die,MGMT,3td69vL9Py7Ai9wfXYnvji,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.645,0.938,B,-4.557,0.0391,0.0946,0.0226,0.159,0.495,140.886,68,263880,1
Welcome To Japan,The Strokes,7bfocP7GYoLOutUYpTI8tx,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.705,0.666,D,-7.23,0.0303,0.00233,0.0149,0.174,0.646,124.032,64,230826,1
Ghost Ship,Blur,61JDaStnXY3vbaEjliB5WA,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']",0.804,0.722,D,-6.421,0.0377,0.0328,0.00269,0.0763,0.858,140.003,56,299133,1
Evil,Interpol,6zPOdhLim2vbcLo0rfjDjq,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.489,0.769,F,-3.524,0.038,0.00135,0.56,0.0727,0.637,128.985,57,215826,1
Modern Girls & Old Fashion Men,The Strokes,4yVixayMpxm2MUGOePA192,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.506,0.604,A,-4.179,0.0283,0.0138,0.427,0.0435,0.347,110.921,53,221626,1
Machu Picchu,The Strokes,6mVD1SfTvlFAPVi7txFL5H,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.695,0.817,C#,-5.294,0.0659,0.0132,0.097,0.0601,0.874,105.014,67,209626,1
He Thought of Cars - 2012 Remaster,Blur,5oouHAnTSnTqGl2IoLAZDc,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']",0.402,0.519,B,-9.834,0.0284,0.161,0.000255,0.187,0.369,80.624,34,256239,0
Don't Let Me Down - Remastered 2009,The Beatles,3evG0BIqEFMMP7lVJh1cSf,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.593,0.289,E,-11.049,0.0259,0.568,0.000829,0.0928,0.733,77.119,70,215733,1
Drive My Car - Remastered 2009,The Beatles,06ypiqmILMdVeaiErMFA91,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.754,0.571,D,-8.547,0.0421,0.0173,0.0,0.3,0.82,122.463,67,148893,1
19-2000,Gorillaz,5X6xhrdsWZDeXTWfMPLOcb,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative hip hop', 'modern rock', 'rock']",0.815,0.72,G,-7.311,0.0536,0.177,7.31e-06,0.16,0.946,89.914,28,210880,0
Break Into Your Heart,Iggy Pop,16KCcwE616Sk4qTsW26wFf,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",0.409,0.575,D,-6.876,0.0301,0.794,0.246,0.22,0.21,96.102,32,234561,0
CALL ME,박혜진 Park Hye Jin,4bKn56UF1WcDtSsA0wZMRQ,Rafa,4Sk1VXoPVxNgxyTjhTcttd,['korean dream pop'],0.595,0.562,B,-8.498,0.206,0.875,0.275,0.102,0.509,119.992,32,160044,0
Try (Just a Little Bit Harder),Janis Joplin,5Icqjqizh8TnwHdejZQQGQ,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",0.622,0.858,B,-10.099,0.1,0.368,0.0133,0.0884,0.448,110.442,50,235160,1
Daft Punk Is Playing at My House,LCD Soundsystem,73mlvsfJM2qwlDUJxeaatI,Rafa,4Sk1VXoPVxNgxyTjhTcttd,"['alternative dance', 'alternative rock', 'art pop', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave']",0.92,0.914,G,-4.555,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,61,314556,1
Zoot Suit,The Who,6cO0gMDUlpp3PR5IKlJveN,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",0.591,0.865,D#,-7.492,0.0645,0.744,0.0,0.144,0.9,81.163,41,119465,0
You Really Got Me,The Kinks,29SyMC0plk6qw8NMF7lfRL,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",0.573,0.939,G#,-6.441,0.0808,0.493,0.0,0.0994,0.963,137.382,52,131573,1
I'm The Face,The Who,3Mcxl6esKlZTPTF4XAyBy0,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",0.526,0.907,A#,-6.48,0.0504,0.226,3.01e-06,0.373,0.87,79.23,31,149812,0
Sha La La La Lee - Mono Version,Small Faces,3iVCeplpYsRyOFoM1nbE13,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['british blues', 'british invasion', 'protopunk']",0.466,0.807,E,-4.246,0.0342,0.167,0.0,0.236,0.664,134.57,33,174133,0
Gimme Shelter,The Rolling Stones,6H3kDe7CGoWYBabAeVWGiD,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'british invasion', 'classic rock', 'rock']",0.634,0.63,C#,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,79,270773,1
Money (That's What I Want),The Kingsmen,4OncTbCLRRozq30FZfx2Tc,Rafa,5Cg3HtXhveIYbGbtLYqeAC,['classic garage rock'],0.549,0.706,B,-10.06,0.0341,0.747,0.00889,0.142,0.975,135.905,38,139546,0
Twist And Shout,The Kingsmen,17tHACIYezyqzXVcDRRkaR,Rafa,5Cg3HtXhveIYbGbtLYqeAC,['classic garage rock'],0.547,0.576,C,-8.637,0.0358,0.271,0.0,0.151,0.843,131.03,22,181002,0
My Generation - Stereo Version,The Who,4u9f8hqstB7iITDJNzKhQx,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",0.412,0.782,D,-9.186,0.058,0.308,0.00822,0.0775,0.705,96.732,67,198706,1
That's Entertainment,The Jam,7MH7TkjQ4RA1vG454dciw0,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['mod revival', 'new romantic', 'new wave', 'punk']",0.567,0.653,C,-11.524,0.0336,0.211,0.000489,0.0639,0.78,142.218,62,212786,1
Too Much Too Young - 2002 Remaster,The Specials,6mmMgt7mmgVF1nuwRNJIkd,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'new wave', 'punk', 'ska', 'ska revival']",0.789,0.546,D,-10.298,0.0446,0.0357,0.261,0.182,0.86,133.896,0,365733,0
My Girl - 2009 Remaster,Madness,7dirxrgQazuRM9Jt94xAXn,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'new wave', 'ska', 'ska revival']",0.679,0.912,C#,-4.393,0.0417,0.128,0.00201,0.0769,0.78,119.333,28,165120,0
Night Boat To Cairo - 2009 - Remaster,Madness,1m1PWQeZcDBmFsLCJ5qSdn,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'new wave', 'ska', 'ska revival']",0.302,0.967,F,-5.135,0.0452,0.0531,0.26,0.103,0.563,157.379,30,211026,0
Gangsters - 2015 Remaster,The Specials,6S5hWl5wCTGO3qrNw9QO8R,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'new wave', 'punk', 'ska', 'ska revival']",0.701,0.664,E,-8.248,0.0362,0.0092,0.116,0.452,0.814,130.419,0,170546,0
Rat Race,The Specials,46lBnks031OQX05mUWBOmZ,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'new wave', 'punk', 'ska', 'ska revival']",0.523,0.796,C#,-9.309,0.0593,0.394,0.000245,0.343,0.879,149.481,0,189333,0
Broken Stones,Paul Weller,4MoA4ktCpt7w59Wnk0V38H,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'solo wave']",0.913,0.292,A#,-15.1,0.0742,0.085,0.00208,0.13,0.962,111.601,53,196866,1
You Do Something To Me,Paul Weller,2dINjMxChoALja13fOn99R,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'solo wave']",0.444,0.339,E,-13.156,0.0273,0.477,0.00664,0.112,0.297,72.637,60,218560,1
The Day We Caught The Train,Ocean Colour Scene,1HkgXusDtcdUch40stX4vp,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'madchester', 'mod revival']",0.516,0.651,D,-7.76,0.0386,0.0537,0.0,0.256,0.483,88.628,59,186066,1
The Riverboat Song,Ocean Colour Scene,6Ykk0PRL8VMQb6h13CxH31,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'madchester', 'mod revival']",0.484,0.862,B,-6.39,0.0278,0.0061,2.74e-05,0.547,0.565,106.922,54,294800,1
Hundred Mile High City,Ocean Colour Scene,0EgOQEj1fHUyoPAkkp03Hp,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'madchester', 'mod revival']",0.417,0.94,B,-3.909,0.0458,0.00012,0.00357,0.667,0.701,112.087,49,238200,1
The Circle,Ocean Colour Scene,61SVJX0TWSSHU0wgqL2RT0,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['britpop', 'madchester', 'mod revival']",0.506,0.871,D,-5.68,0.0369,0.00158,0.05,0.379,0.608,124.119,48,223266,1
I Can't Explain - Mono Version,The Who,4B3gkbr7aGC2sujjgivK0s,Rafa,5Cg3HtXhveIYbGbtLYqeAC,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",0.572,0.688,A,-4.96,0.0608,0.0474,0.0,0.072,0.856,138.841,54,125320,1
